"RESP_NO","REGION","Q1","Q6A","Q6B","Q6C","Q6D","Q6E","Q29B","Q37H","Q38A","Q38B","Q38F","Q84A","Q94","Q100","vio_97_21","night_2020mean","year"
"MLI0719",507,45,2,1,2,2,4,3,2,1,1,1,517,0,1,233,0.00736021689522596,2017
"MLI0720",503,35,0,0,1,0,2,1,3,2,2,3,515,3,2,9,0.0495318379683881,2017
"MLI0721",503,25,0,0,0,0,2,1,3,0,0,0,515,0,2,9,0.0495318379683881,2017
"MLI0722",507,38,3,3,3,3,4,1,3,2,2,2,518,0,2,233,0.00736021689522596,2017
"MLI0723",503,36,0,0,0,1,3,1,0,9,9,9,501,0,2,9,0.0495318379683881,2017
"MLI0724",502,27,0,0,0,0,2,2,3,1,2,1,516,3,1,16,0.13272089071165,2017
"MLI0725",503,30,0,0,0,0,0,1,3,0,0,1,515,0,2,9,0.0495318379683881,2017
"MLI0726",502,35,0,0,0,0,3,4,3,0,0,0,501,2,1,16,0.13272089071165,2017
"MLI0727",502,23,1,0,0,1,3,2,3,2,1,1,501,1,2,16,0.13272089071165,2017
"MLI0728",502,56,0,0,0,0,1,1,1,1,1,1,516,0,1,16,0.13272089071165,2017
"MLI0729",506,65,3,2,1,3,4,1,2,9,9,2,517,2,1,185,0.00254346966548368,2017
"MLI0730",506,50,0,2,0,1,3,2,3,3,9,2,517,0,1,185,0.00254346966548368,2017
"MLI0731",501,40,2,3,2,1,4,1,3,3,1,2,516,3,2,16,0.049540245964933,2017
"MLI0732",501,42,2,4,4,4,4,1,3,1,2,3,516,1,2,16,0.049540245964933,2017
"MLI0733",501,30,1,2,3,0,3,1,1,2,1,2,516,2,2,16,0.049540245964933,2017
"MLI0734",504,27,1,4,2,0,0,4,3,2,1,1,516,0,2,32,0.0611532329622025,2017
"MLI0735",503,68,0,2,1,0,1,3,3,2,1,2,515,1,1,9,0.0495318379683881,2017
"MLI0736",502,27,0,0,0,0,2,5,3,1,2,2,509,4,2,16,0.13272089071165,2017
"MLI0737",504,74,0,0,4,0,4,2,3,0,0,0,501,1,1,32,0.0611532329622025,2017
"MLI0738",503,32,0,0,1,0,3,4,3,1,1,2,501,0,1,9,0.0495318379683881,2017
"MLI0739",502,20,0,0,0,0,0,1,3,2,2,2,516,0,2,16,0.13272089071165,2017
"MLI0740",501,19,0,0,0,0,2,4,2,2,2,1,513,3,2,16,0.049540245964933,2017
"MLI0741",504,54,2,4,0,0,3,5,0,3,3,3,501,3,1,32,0.0611532329622025,2017
"MLI0742",502,35,0,0,2,0,3,9,3,1,1,1,501,0,2,16,0.13272089071165,2017
"MLI0743",503,49,0,0,0,0,2,4,3,2,2,1,515,1,1,9,0.0495318379683881,2017
"MLI0744",504,35,0,0,0,0,3,4,0,2,2,3,501,1,2,32,0.0611532329622025,2017
"MLI0745",504,75,3,4,0,0,3,1,3,1,1,1,501,1,1,32,0.0611532329622025,2017
"MLI0746",502,70,2,0,0,0,2,4,3,2,1,9,501,0,1,16,0.13272089071165,2017
"MLI0747",503,67,2,2,2,0,3,1,3,1,1,0,515,1,1,9,0.0495318379683881,2017
"MLI0748",505,60,0,0,1,0,3,4,3,1,2,0,505,0,2,109,0.0240549279862928,2017
"MLI0749",505,27,2,0,2,0,1,2,3,1,1,1,505,1,2,109,0.0240549279862928,2017
"MLI0750",505,43,3,0,0,0,3,5,3,3,3,3,505,0,1,109,0.0240549279862928,2017
"MLI0751",501,41,3,4,4,4,4,1,2,2,2,2,516,2,1,16,0.049540245964933,2017
"MLI0752",506,25,2,3,1,3,4,5,3,9,0,2,517,0,2,185,0.00254346966548368,2017
"MLI0753",506,40,3,1,2,3,1,2,2,2,1,2,513,0,2,185,0.00254346966548368,2017
"MLI0754",501,52,0,3,1,0,2,1,3,1,1,3,516,2,1,16,0.049540245964933,2017
"MLI0755",501,22,0,0,1,0,3,1,1,1,1,3,516,0,1,16,0.049540245964933,2017
"MLI0756",504,18,0,4,0,0,2,1,3,3,3,3,501,0,2,32,0.0611532329622025,2017
"MLI0757",505,29,1,1,2,3,3,1,3,2,1,2,505,0,1,109,0.0240549279862928,2017
"MLI0758",504,65,3,0,2,0,3,3,2,1,1,1,501,0,2,32,0.0611532329622025,2017
"MLI0759",504,75,0,4,0,0,3,4,3,2,2,2,501,1,1,32,0.0611532329622025,2017
"MLI0760",506,77,3,2,2,3,4,1,3,3,1,1,517,0,1,185,0.00254346966548368,2017
"MLI0761",505,29,4,0,4,3,4,4,3,3,3,3,505,2,2,109,0.0240549279862928,2017
"MLI0762",501,47,0,0,4,0,3,5,3,3,2,3,516,1,1,16,0.049540245964933,2017
"MLI0763",506,18,3,1,2,3,4,1,3,1,2,1,517,3,1,185,0.00254346966548368,2017
"MLI0764",505,26,0,0,0,0,2,2,3,1,1,1,505,0,1,109,0.0240549279862928,2017
"MLI0765",505,63,0,0,1,0,2,4,3,0,0,0,505,1,1,109,0.0240549279862928,2017
"MLI0766",505,38,0,0,3,3,3,1,3,1,1,1,505,0,2,109,0.0240549279862928,2017
"MLI0767",503,28,0,2,0,1,3,1,3,3,3,3,501,0,2,9,0.0495318379683881,2017
"MLI0768",503,27,0,0,0,0,0,1,3,1,1,2,515,3,2,9,0.0495318379683881,2017
"MLI0769",503,57,0,0,1,0,1,1,3,3,2,3,501,2,2,9,0.0495318379683881,2017
"MLI0770",503,57,0,3,0,0,4,5,3,2,2,2,501,0,2,9,0.0495318379683881,2017
"MLI0771",506,42,3,2,2,3,4,1,2,9,9,1,517,0,2,185,0.00254346966548368,2017
"MLI0772",506,47,0,2,0,3,4,4,3,2,1,2,517,0,2,185,0.00254346966548368,2017
"MLI0773",503,20,0,0,0,0,0,3,3,1,2,1,501,2,1,9,0.0495318379683881,2017
"MLI0774",503,25,0,2,1,1,2,4,3,2,2,2,515,2,1,9,0.0495318379683881,2017
"MLI0775",503,65,2,1,1,0,4,5,3,0,0,0,516,0,1,9,0.0495318379683881,2017
"MLI0776",503,21,0,3,3,0,4,1,3,1,1,3,509,4,1,9,0.0495318379683881,2017
"MLI0777",502,66,0,0,0,0,3,1,2,1,2,2,501,0,1,16,0.13272089071165,2017
"MLI0778",502,55,0,4,2,0,3,2,3,1,1,2,501,0,1,16,0.13272089071165,2017
"MLI0779",502,38,2,0,2,0,3,1,3,1,1,3,501,0,1,16,0.13272089071165,2017
"MLI0780",502,22,0,0,0,0,3,4,1,1,1,1,501,0,2,16,0.13272089071165,2017
"MLI0781",502,30,0,0,0,0,0,1,2,1,1,2,501,0,2,16,0.13272089071165,2017
"MLI0782",502,50,0,2,0,0,3,1,1,1,1,1,501,0,1,16,0.13272089071165,2017
"MLI0783",505,26,0,0,3,0,3,4,3,0,0,1,505,0,2,109,0.0240549279862928,2017
"MLI0784",505,35,3,2,4,3,4,5,1,1,1,3,505,6,1,109,0.0240549279862928,2017
"MLI0785",505,28,0,0,1,0,0,2,2,1,1,1,505,1,2,109,0.0240549279862928,2017
"MLI0786",502,38,2,4,0,0,2,4,2,1,1,1,501,0,2,16,0.13272089071165,2017
"MLI0787",502,35,0,0,2,0,3,1,3,0,1,3,501,0,2,16,0.13272089071165,2017
"MLI0788",505,45,0,3,2,3,2,5,3,0,0,0,505,1,1,109,0.0240549279862928,2017
"MLI0789",505,30,0,0,0,0,1,4,3,0,0,0,505,1,2,109,0.0240549279862928,2017
"MLI0790",505,27,3,0,1,0,2,5,1,2,2,1,505,0,2,109,0.0240549279862928,2017
"MLI0791",505,19,0,0,0,0,2,2,2,3,2,1,505,1,1,109,0.0240549279862928,2017
"MLI0792",504,19,2,3,1,1,2,1,3,1,1,1,9995,1,2,32,0.0611532329622025,2017
"MLI0793",505,40,0,0,0,0,0,4,3,2,1,1,505,1,1,109,0.0240549279862928,2017
"MLI0794",504,30,1,1,0,0,4,1,2,1,1,3,503,0,2,32,0.0611532329622025,2017
"MLI0795",504,19,0,0,0,0,2,1,3,3,1,3,501,0,1,32,0.0611532329622025,2017
"MLI0796",504,28,3,2,2,0,4,1,2,2,2,2,501,0,1,32,0.0611532329622025,2017
"MLI0797",504,45,0,2,2,0,2,2,3,1,1,1,501,0,1,32,0.0611532329622025,2017
"MLI0798",504,20,3,0,2,3,4,4,0,2,2,0,9995,2,2,32,0.0611532329622025,2017
"MLI0799",504,50,1,1,0,0,3,5,3,0,1,0,501,0,2,32,0.0611532329622025,2017
"MLI0800",504,50,0,0,0,0,4,1,3,3,3,3,501,0,1,32,0.0611532329622025,2017
"MLI0801",506,70,3,1,3,2,4,1,3,2,2,3,518,0,1,185,0.00254346966548368,2017
"MLI0802",506,40,2,3,2,0,1,1,3,3,2,2,518,3,1,185,0.00254346966548368,2017
"MLI0803",503,23,0,0,0,1,2,2,3,1,2,2,515,1,2,9,0.0495318379683881,2017
"MLI0804",503,70,0,2,1,1,2,1,2,3,3,3,511,0,2,9,0.0495318379683881,2017
"MLI0805",503,67,0,0,2,0,2,1,3,2,2,1,513,0,2,9,0.0495318379683881,2017
"MLI0806",503,31,0,0,0,1,4,5,3,2,2,2,501,5,2,9,0.0495318379683881,2017
"MLI0807",502,63,0,0,0,0,0,1,2,1,9,9,513,4,1,16,0.13272089071165,2017
"MLI0808",505,30,0,0,1,1,2,1,3,2,2,2,505,1,1,109,0.0240549279862928,2017
"MLI0809",505,38,0,0,0,0,0,2,3,9,9,9,505,1,2,109,0.0240549279862928,2017
"MLI0810",502,32,0,1,0,0,2,2,1,1,1,2,501,2,2,16,0.13272089071165,2017
"MLI0811",501,36,0,3,0,2,2,1,3,3,2,3,516,0,2,16,0.049540245964933,2017
"MLI0812",501,30,0,0,0,2,3,1,3,2,2,2,516,0,2,16,0.049540245964933,2017
"MLI0813",501,43,3,4,3,4,4,1,1,1,2,2,516,1,2,16,0.049540245964933,2017
"MLI0814",505,38,4,0,4,2,4,1,3,2,0,0,505,2,1,109,0.0240549279862928,2017
"MLI0815",501,27,0,3,0,2,2,2,0,3,3,3,513,1,2,16,0.049540245964933,2017
"MLI0816",502,55,0,1,2,2,3,1,3,3,3,2,501,2,1,16,0.13272089071165,2017
"MLI0817",505,19,0,0,0,0,3,4,2,1,2,1,505,0,2,109,0.0240549279862928,2017
"MLI0818",502,49,0,0,0,0,0,1,2,1,1,2,516,4,1,16,0.13272089071165,2017
"MLI0819",503,68,0,0,0,0,0,4,3,3,3,3,515,8,1,9,0.0495318379683881,2017
"MLI0820",503,22,0,0,0,0,2,1,3,1,1,1,9995,1,1,9,0.0495318379683881,2017
"MLI0821",506,23,0,3,0,0,4,4,2,2,1,2,518,1,2,185,0.00254346966548368,2017
"MLI0822",503,32,0,0,0,0,1,1,3,1,2,0,513,4,1,9,0.0495318379683881,2017
"MLI0823",502,21,0,1,0,0,3,1,3,1,1,2,501,6,1,16,0.13272089071165,2017
"MLI0824",502,29,2,0,0,0,2,1,3,0,0,0,513,0,2,16,0.13272089071165,2017
"MLI0825",503,23,0,0,0,0,2,1,2,2,2,2,515,8,1,9,0.0495318379683881,2017
"MLI0826",502,30,1,1,2,0,3,1,3,1,1,0,501,2,2,16,0.13272089071165,2017
"MLI0827",505,60,3,0,0,2,3,5,3,0,0,0,505,2,2,109,0.0240549279862928,2017
"MLI0828",506,30,2,0,2,0,3,4,0,2,1,1,518,1,1,185,0.00254346966548368,2017
"MLI0829",501,35,0,1,0,2,2,2,2,2,2,3,516,1,1,16,0.049540245964933,2017
"MLI0830",501,24,8,4,3,4,3,1,1,2,2,2,516,4,1,16,0.049540245964933,2017
"MLI0831",505,35,0,0,0,0,1,4,2,2,1,2,512,0,1,109,0.0240549279862928,2017
"MLI0832",506,62,0,0,2,3,4,1,3,9,9,3,518,0,1,185,0.00254346966548368,2017
"MLI0833",501,28,0,2,0,0,3,3,3,2,1,3,516,0,1,16,0.049540245964933,2017
"MLI0834",502,70,0,0,1,0,2,2,3,1,1,1,501,0,2,16,0.13272089071165,2017
"MLI0835",505,40,0,0,0,0,3,1,3,1,0,1,505,1,2,109,0.0240549279862928,2017
"MLI0836",505,87,0,0,0,0,0,1,3,9,9,9,505,1,1,109,0.0240549279862928,2017
"MLI0837",501,84,0,3,1,2,1,5,3,3,1,3,516,0,1,16,0.049540245964933,2017
"MLI0838",506,20,0,1,0,0,2,3,1,2,1,1,518,2,2,185,0.00254346966548368,2017
"MLI0839",503,43,0,0,0,0,1,5,3,1,1,3,515,2,2,9,0.0495318379683881,2017
"MLI0840",503,35,1,1,1,0,2,2,2,2,2,3,505,1,2,9,0.0495318379683881,2017
"MLI0841",506,22,3,1,2,3,4,1,2,2,9,2,518,2,2,185,0.00254346966548368,2017
"MLI0842",503,22,0,0,0,3,2,1,2,0,0,0,501,5,2,9,0.0495318379683881,2017
"MLI0843",503,40,0,1,0,0,2,1,3,9,9,2,501,0,2,9,0.0495318379683881,2017
"MLI0844",503,21,0,0,0,0,0,4,3,3,2,3,515,6,1,9,0.0495318379683881,2017
"MLI0845",503,46,0,2,0,0,0,1,3,2,2,3,515,5,1,9,0.0495318379683881,2017
"MLI0846",504,42,1,1,0,1,3,4,0,3,3,2,511,0,1,32,0.0611532329622025,2017
"MLI0847",504,40,0,2,3,0,4,5,3,2,2,1,511,2,1,32,0.0611532329622025,2017
"MLI0848",503,22,0,0,0,0,1,1,3,1,1,1,515,5,1,9,0.0495318379683881,2017
"MLI0849",504,29,0,4,0,0,3,4,3,2,2,2,511,0,2,32,0.0611532329622025,2017
"MLI0850",504,30,0,0,1,0,2,1,2,0,0,0,511,1,2,32,0.0611532329622025,2017
"MLI0851",502,47,1,0,0,0,3,1,3,1,0,2,513,0,1,16,0.13272089071165,2017
"MLI0852",502,53,2,0,0,2,3,2,3,2,1,1,501,0,2,16,0.13272089071165,2017
"MLI0853",502,51,0,0,1,0,3,1,3,0,0,2,513,0,1,16,0.13272089071165,2017
"MLI0854",502,30,1,1,2,0,3,1,3,1,1,2,501,0,1,16,0.13272089071165,2017
"MLI0855",503,34,0,1,0,0,1,1,3,1,2,3,509,7,1,9,0.0495318379683881,2017
"MLI0856",501,40,3,3,3,2,4,1,3,2,2,2,516,0,2,16,0.049540245964933,2017
"MLI0857",505,35,0,3,0,2,2,5,1,1,1,0,505,2,1,109,0.0240549279862928,2017
"MLI0858",501,35,0,3,3,0,4,2,3,0,1,0,516,1,2,16,0.049540245964933,2017
"MLI0859",501,22,0,2,0,0,3,1,1,2,2,2,516,2,2,16,0.049540245964933,2017
"MLI0860",502,44,1,0,0,0,3,2,2,2,2,2,501,0,1,16,0.13272089071165,2017
"MLI0861",505,29,0,3,0,1,0,4,3,9,3,2,505,0,2,109,0.0240549279862928,2017
"MLI0862",505,19,0,0,0,0,2,2,1,1,1,1,505,0,2,109,0.0240549279862928,2017
"MLI0863",501,30,2,3,2,0,4,1,2,0,0,2,516,0,2,16,0.049540245964933,2017
"MLI0864",502,70,1,0,0,0,3,1,2,9,9,0,501,0,2,16,0.13272089071165,2017
"MLI0865",502,40,0,0,0,0,3,4,3,0,0,1,513,3,2,16,0.13272089071165,2017
"MLI0866",504,30,4,3,4,2,4,4,3,1,1,3,511,1,2,32,0.0611532329622025,2017
"MLI0867",505,32,0,0,0,2,2,1,3,2,2,1,505,1,1,109,0.0240549279862928,2017
"MLI0868",504,35,1,3,0,0,4,4,3,3,3,3,511,1,1,32,0.0611532329622025,2017
"MLI0869",502,30,1,0,2,0,3,9,3,1,1,2,501,0,2,16,0.13272089071165,2017
"MLI0870",504,20,1,0,0,0,2,1,3,0,0,1,511,0,2,32,0.0611532329622025,2017
"MLI0871",504,35,0,3,0,0,3,1,3,2,1,1,511,1,1,32,0.0611532329622025,2017
"MLI0872",501,32,3,1,3,4,4,1,1,2,2,2,516,0,1,16,0.049540245964933,2017
"MLI0873",501,55,1,0,0,0,3,1,3,1,1,1,516,1,1,16,0.049540245964933,2017
"MLI0874",505,22,0,3,1,2,3,1,3,2,2,2,505,4,2,109,0.0240549279862928,2017
"MLI0875",501,48,0,0,0,0,1,1,3,1,1,1,513,1,1,16,0.049540245964933,2017
"MLI0876",505,19,1,3,0,2,3,4,3,0,0,0,505,2,2,109,0.0240549279862928,2017
"MLI0877",501,37,0,0,0,0,1,5,2,3,3,2,516,0,1,16,0.049540245964933,2017
"MLI0878",505,37,0,3,0,0,1,1,0,1,1,2,505,1,1,109,0.0240549279862928,2017
"MLI0879",505,31,0,0,0,0,2,5,3,2,1,2,505,1,1,109,0.0240549279862928,2017
"MLI0880",503,48,0,0,0,0,3,1,3,0,0,1,515,2,2,9,0.0495318379683881,2017
"MLI0881",503,47,0,1,1,0,1,2,3,1,1,2,515,1,2,9,0.0495318379683881,2017
"MLI0882",503,45,0,4,3,0,4,4,3,2,1,0,515,0,2,9,0.0495318379683881,2017
"MLI0883",503,19,0,0,0,0,0,1,2,2,2,2,515,0,2,9,0.0495318379683881,2017
"MLI0884",503,55,0,0,0,0,0,4,3,2,1,3,515,3,1,9,0.0495318379683881,2017
"MLI0885",503,54,0,3,3,0,3,1,3,2,2,3,515,2,1,9,0.0495318379683881,2017
"MLI0886",503,40,0,0,0,0,0,2,3,1,1,1,515,0,1,9,0.0495318379683881,2017
"MLI0887",503,42,0,2,0,0,2,1,3,1,1,3,515,0,1,9,0.0495318379683881,2017
"MLI0888",502,39,0,0,0,0,3,1,1,9,9,9,513,0,1,16,0.13272089071165,2017
"MLI0889",502,52,1,0,3,0,2,2,1,9,9,9,513,0,2,16,0.13272089071165,2017
"MLI0890",502,57,0,0,1,0,2,2,3,1,1,1,513,2,1,16,0.13272089071165,2017
"MLI0891",502,25,0,2,0,0,3,5,3,0,1,1,513,0,1,16,0.13272089071165,2017
"MLI0892",501,31,0,0,0,0,0,1,3,1,1,1,509,2,2,16,0.049540245964933,2017
"MLI0893",501,18,3,3,3,4,4,4,2,2,2,2,501,3,2,16,0.049540245964933,2017
"MLI0894",501,20,0,2,0,0,2,1,3,2,1,3,505,2,2,16,0.049540245964933,2017
"MLI0895",501,22,0,3,0,0,2,1,2,2,2,2,517,5,2,16,0.049540245964933,2017
"MLI0896",504,21,0,0,1,0,0,1,0,1,1,1,503,2,2,32,0.0611532329622025,2017
"MLI0897",504,43,4,3,3,3,4,5,3,0,0,0,9995,2,1,32,0.0611532329622025,2017
"MLI0898",504,46,0,0,0,0,3,1,3,1,1,1,503,3,2,32,0.0611532329622025,2017
"MLI0899",502,32,0,0,0,0,3,5,3,1,1,2,513,0,2,16,0.13272089071165,2017
"MLI0900",502,27,0,0,0,0,3,1,3,0,0,0,513,0,2,16,0.13272089071165,2017
"MLI0901",502,62,0,1,0,2,0,2,3,9,9,9,513,0,1,16,0.13272089071165,2017
"MLI0902",504,60,2,0,0,0,2,1,3,1,0,0,503,2,1,32,0.0611532329622025,2017
"MLI0903",501,36,3,4,4,4,4,5,3,1,2,2,501,1,1,16,0.049540245964933,2017
"MLI0904",502,37,0,1,2,0,3,2,3,0,0,0,501,0,2,16,0.13272089071165,2017
"MLI0905",503,35,0,0,0,0,0,1,3,2,2,2,515,0,2,9,0.0495318379683881,2017
"MLI0906",503,45,0,0,0,0,0,1,3,1,1,3,515,0,2,9,0.0495318379683881,2017
"MLI0907",501,24,0,2,1,1,3,1,2,2,2,3,516,5,1,16,0.049540245964933,2017
"MLI0908",501,26,0,0,0,0,3,1,1,3,1,2,501,7,1,16,0.049540245964933,2017
"MLI0909",501,58,0,0,0,0,0,1,1,0,1,3,517,6,1,16,0.049540245964933,2017
"MLI0910",504,39,0,0,0,0,3,1,3,2,2,2,503,2,2,32,0.0611532329622025,2017
"MLI0911",503,49,0,1,0,0,1,2,2,2,1,2,515,0,2,9,0.0495318379683881,2017
"MLI0912",503,52,3,4,3,0,4,5,1,2,2,1,515,0,2,9,0.0495318379683881,2017
"MLI0913",504,44,0,4,2,0,2,1,3,0,0,0,503,3,1,32,0.0611532329622025,2017
"MLI0914",504,30,2,0,2,0,2,1,0,1,1,1,503,0,2,32,0.0611532329622025,2017
"MLI0915",503,29,0,0,0,0,2,2,3,2,2,2,515,2,1,9,0.0495318379683881,2017
"MLI0916",504,58,0,1,0,0,4,1,2,3,3,3,503,2,1,32,0.0611532329622025,2017
"MLI0917",503,37,0,0,0,0,0,4,2,2,2,3,515,1,1,9,0.0495318379683881,2017
"MLI0918",503,48,0,2,0,0,3,2,3,0,1,2,515,0,1,9,0.0495318379683881,2017
"MLI0919",503,57,0,0,3,0,4,4,3,9,9,2,515,0,1,9,0.0495318379683881,2017
"MLI0920",505,22,0,0,0,0,0,5,0,1,2,2,505,1,2,109,0.0240549279862928,2017
"MLI0921",505,18,0,2,2,1,0,1,3,0,1,2,516,0,1,109,0.0240549279862928,2017
"MLI0922",505,42,0,0,1,2,1,1,1,2,2,2,504,4,2,109,0.0240549279862928,2017
"MLI0923",505,63,0,0,0,0,3,1,3,0,0,3,509,2,1,109,0.0240549279862928,2017
"MLI0924",502,45,0,4,2,0,3,2,3,1,2,2,501,4,1,16,0.13272089071165,2017
"MLI0925",505,30,0,0,0,0,3,2,3,2,1,2,509,1,1,109,0.0240549279862928,2017
"MLI0926",505,27,3,2,3,2,3,5,3,3,3,3,516,2,2,109,0.0240549279862928,2017
"MLI0927",502,56,0,0,0,0,3,2,3,1,1,9,501,0,2,16,0.13272089071165,2017
"MLI0928",502,75,0,0,1,0,1,4,3,3,3,9,501,3,1,16,0.13272089071165,2017
"MLI0929",502,24,0,2,2,0,3,4,2,3,3,3,501,2,1,16,0.13272089071165,2017
"MLI0930",505,32,0,0,0,2,2,1,3,0,0,0,501,3,2,109,0.0240549279862928,2017
"MLI0931",501,22,3,3,3,2,4,5,3,1,2,2,501,0,2,16,0.049540245964933,2017
"MLI0932",504,30,0,0,2,0,3,5,3,9,9,9,503,0,2,32,0.0611532329622025,2017
"MLI0933",501,18,0,0,1,0,4,1,3,2,1,3,501,2,2,16,0.049540245964933,2017
"MLI0934",505,45,0,0,0,2,1,1,1,2,2,2,505,5,1,109,0.0240549279862928,2017
"MLI0935",504,78,3,0,0,0,4,5,3,2,2,1,503,0,1,32,0.0611532329622025,2017
"MLI0936",501,37,1,3,3,0,2,2,3,2,2,3,501,0,2,16,0.049540245964933,2017
"MLI0937",501,25,2,2,2,2,3,1,3,3,3,3,501,0,2,16,0.049540245964933,2017
"MLI0938",504,35,0,0,0,0,4,1,3,3,3,3,503,0,2,32,0.0611532329622025,2017
"MLI0939",504,35,0,2,2,0,3,1,0,3,3,3,503,0,1,32,0.0611532329622025,2017
"MLI0940",503,60,0,0,2,0,3,1,3,2,1,2,511,0,2,9,0.0495318379683881,2017
"MLI0941",503,45,0,0,1,0,1,1,2,2,2,2,511,0,2,9,0.0495318379683881,2017
"MLI0942",502,70,0,0,0,0,1,3,2,1,1,1,501,0,2,16,0.13272089071165,2017
"MLI0943",502,76,0,0,0,0,2,5,3,2,2,3,501,0,2,16,0.13272089071165,2017
"MLI0944",502,67,1,2,0,1,3,1,3,1,1,1,501,2,1,16,0.13272089071165,2017
"MLI0945",503,26,0,0,0,0,4,5,3,0,0,0,511,2,2,9,0.0495318379683881,2017
"MLI0946",502,40,2,3,2,1,4,2,3,2,2,3,501,0,2,16,0.13272089071165,2017
"MLI0947",503,38,0,0,0,0,2,1,3,0,0,1,511,2,2,9,0.0495318379683881,2017
"MLI0948",501,40,0,4,4,4,4,4,0,3,2,3,501,0,1,16,0.049540245964933,2017
"MLI0949",504,49,0,0,0,0,3,1,2,2,3,3,503,0,1,32,0.0611532329622025,2017
"MLI0950",503,50,0,0,0,0,0,1,3,2,2,2,511,6,1,9,0.0495318379683881,2017
"MLI0951",501,46,0,3,2,0,3,1,3,1,1,3,501,0,1,16,0.049540245964933,2017
"MLI0952",501,66,0,4,3,0,4,1,3,0,0,2,501,2,1,16,0.049540245964933,2017
"MLI0953",504,36,0,4,2,3,3,1,2,0,1,0,503,0,2,32,0.0611532329622025,2017
"MLI0954",504,21,2,2,0,0,3,4,3,0,0,1,503,2,2,32,0.0611532329622025,2017
"MLI0955",501,72,1,3,1,1,3,4,2,1,2,2,501,0,1,16,0.049540245964933,2017
"MLI0956",503,57,0,0,0,0,0,1,3,1,1,2,511,1,1,9,0.0495318379683881,2017
"MLI0957",504,54,3,4,0,0,3,1,3,0,1,0,503,2,1,32,0.0611532329622025,2017
"MLI0958",503,51,2,0,0,0,3,1,3,1,1,2,511,2,1,9,0.0495318379683881,2017
